ang (deg),IA (A),IB (A),Coil A flux (Wb),Coil B flux (Wb),Coil C flux (Wb)
12.000000000000002,-7,8,-0.03713563184719466,-0.008236301123529313,0.04442429268551536
12.000000000000002,-7,9,-0.03716680754739794,-0.007658577284053394,0.044144953837671815
12.000000000000002,-7,10,-0.03719669604098809,-0.007077892076774549,0.04385753771828176
12.000000000000002,-6,-10,-0.036243889092009464,-0.01841963389992169,0.04839118556945811
12.000000000000002,-6,-9,-0.036276847823810264,-0.017877084129363348,0.048205192131510845
12.000000000000002,-6,-8,-0.03630864799302938,-0.01732714366624815,0.0480149026005028
12.000000000000002,-6,-7,-0.036341105301399675,-0.01677482840155247,0.04782377704143226
12.000000000000002,-6,-6,-0.03637320868489405,-0.016219058477805845,0.04762594751912174
12.000000000000002,-6,-5,-0.03640454229286171,-0.015659193884803312,0.047417485352779704
12.000000000000002,-6,-4,-0.03643364733637827,-0.01509728704249199,0.04720186227366741
12.000000000000002,-6,-3,-0.03646356585277427,-0.014534844825422364,0.046982542851413955
12.000000000000002,-6,-2,-0.03649249216953904,-0.013972335853546628,0.04675683727741579
12.000000000000002,-6,-1,-0.03652079900868197,-0.013408182855009285,0.04651773143626785
12.000000000000002,-6,0,-0.036549527371058405,-0.012841624061817205,0.046269775448112005
12.000000000000002,-6,1,-0.03657875312096959,-0.012273116927513294,0.04602028807333084
12.000000000000002,-6,2,-0.03660813881856417,-0.01170200547619444,0.0457672550110112
12.000000000000002,-6,3,-0.0366378605712211,-0.01112876676726351,0.04550815610510243
12.000000000000002,-6,4,-0.03666799289139813,-0.010554287980027182,0.045244547148211266
12.000000000000002,-6,5,-0.036697812183008716,-0.009979063792626053,0.04497841026187405
12.000000000000002,-6,6,-0.03672828653462666,-0.009402949112596221,0.044710337543358646
12.000000000000002,-6,7,-0.03675715827134141,-0.008827348253181572,0.044439656485025576
12.000000000000002,-6,8,-0.03678709179536539,-0.008249838163238297,0.04416277154430489
12.000000000000002,-6,9,-0.036818479377771364,-0.0076700054186619685,0.04387760850447015
12.000000000000002,-6,10,-0.036849214454940986,-0.007088438639819423,0.04357976551780204
12.000000000000002,-5,-10,-0.03589534224194812,-0.01844753148717635,0.04820821684452454
12.000000000000002,-5,-9,-0.03592698589829679,-0.01790423694364541,0.0480198772657151
12.000000000000002,-5,-8,-0.03595827188151602,-0.017353971528289082,0.0478281114608348
12.000000000000002,-5,-7,-0.03598757310997034,-0.016801259989687005,0.0476303403330628
12.000000000000002,-5,-6,-0.0360173823869379,-0.01624393215161413,0.04742381799071057
12.000000000000002,-5,-5,-0.03604635186643067,-0.015682676050365482,0.04720747365864648
12.000000000000002,-5,-4,-0.036075731093971594,-0.015120381596390568,0.04698887091624527
12.000000000000002,-5,-3,-0.036104951323526355,-0.014557858507131241,0.046762715297889695
12.000000000000002,-5,-2,-0.036134033590362685,-0.013994310602873587,0.04652506796351608
12.000000000000002,-5,-1,-0.036162978230681604,-0.013429408122427069,0.04627771568894608
12.000000000000002,-5,0,-0.03619199143560546,-0.01286203402853247,0.04602886141246837
12.000000000000002,-5,1,-0.036221228103896996,-0.012292910397034772,0.045777505082071734
12.000000000000002,-5,2,-0.03625111226535895,-0.01172040177074761,0.045521399742939554
12.000000000000002,-5,3,-0.03628162904484584,-0.011145572966608033,0.0452584800477709
12.000000000000002,-5,4,-0.03631224626987212,-0.010570481763985281,0.04499258818900773
12.000000000000002,-5,5,-0.03634207207488872,-0.009994880558354168,0.04472437767793666
12.000000000000002,-5,6,-0.036371684346715824,-0.009418780561147175,0.04445447472785768
12.000000000000002,-5,7,-0.03640153143496494,-0.0088415437672007,0.044179204089188635
12.000000000000002,-5,8,-0.03643189826014797,-0.008262330632520454,0.043897187570907936
12.000000000000002,-5,9,-0.03646261278424079,-0.00768081629070137,0.0436002088110322
12.000000000000002,-5,10,-0.03649342279105541,-0.007098585636147467,0.043294798393255216
12.000000000000002,-4,-10,-0.035543874307661955,-0.018476437367914045,0.04802340355783269
12.000000000000002,-4,-9,-0.0355734947668786,-0.017931405270288886,0.0478302086548438
12.000000000000002,-4,-8,-0.03560249046589718,-0.017380663674950697,0.04763396790023143
12.000000000000002,-4,-7,-0.03563078888575417,-0.016826609605252875,0.047428335196961734
12.000000000000002,-4,-6,-0.03565879969173467,-0.01626797674242558,0.04721344707474453
12.000000000000002,-4,-5,-0.03568818688587275,-0.015705944987434852,0.0469951488046386
12.000000000000002,-4,-4,-0.03571760284342821,-0.015143362521080577,0.046769428019775044
12.000000000000002,-4,-3,-0.035746767189436784,-0.014580012705441684,0.04653235653380133
12.000000000000002,-4,-2,-0.03577583171446142,-0.014015766768716754,0.04628516283126401
12.000000000000002,-4,-1,-0.03580468398976136,-0.01345049355351777,0.04603723695797593
12.000000000000002,-4,0,-0.03583392105478217,-0.012882526782323444,0.04578699429046588
12.000000000000002,-4,1,-0.035863365431760226,-0.012312153169298068,0.045533095514865195
12.000000000000002,-4,2,-0.035893828321731075,-0.011737657458263183,0.045272225143972146
12.000000000000002,-4,3,-0.03592448926028692,-0.01116222135893538,0.04500639039108667
12.000000000000002,-4,4,-0.03595478822002586,-0.010586906441077303,0.04473840340368103
12.000000000000002,-4,5,-0.03598496539909888,-0.01001084153801674,0.04446888131659927
12.000000000000002,-4,6,-0.036014997506573165,-0.009433719690397713,0.04419516666950183
12.000000000000002,-4,7,-0.03604519970929376,-0.008854822213428785,0.043914287876235546
12.000000000000002,-4,8,-0.03607563929784615,-0.008273694790289785,0.04362019173677207
12.000000000000002,-4,9,-0.03610643943935121,-0.007691099509367707,0.04331549456691815
12.000000000000002,-4,10,-0.03613700309682044,-0.007108864201899305,0.04300916500050727
12.000000000000002,-3,-10,-0.035185631708034175,-0.018504734196480875,0.04783112728674814
12.000000000000002,-3,-9,-0.035213567659218445,-0.017958482042021617,0.047634929770613295
12.000000000000002,-3,-8,-0.035241404695223626,-0.017406441984181686,0.047430295127334
12.000000000000002,-3,-7,-0.035269769796258135,-0.01685104518969592,0.04721882429552474
12.000000000000002,-3,-6,-0.03529891648924264,-0.01629112304330722,0.04700145946849605
12.000000000000002,-3,-5,-0.03532821656834043,-0.01572887905672011,0.04677673959147838
12.000000000000002,-3,-4,-0.03535738373474235,-0.015165563779546547,0.04653869810321668
12.000000000000002,-3,-3,-0.03538649375070241,-0.014601765493122039,0.046292448671139054
12.000000000000002,-3,-2,-0.03541556144099204,-0.01403733260773813,0.046045106361112725
12.000000000000002,-3,-1,-0.03544477412665904,-0.013471299629199475,0.04579578535240435
12.000000000000002,-3,0,-0.03547421140475691,-0.01290241546184473,0.04554345837371183
12.000000000000002,-3,1,-0.035504164132394656,-0.012330395374488452,0.04528540567740138
12.000000000000002,-3,2,-0.03553466054765795,-0.011754712485417367,0.04502013260614514
12.000000000000002,-3,3,-0.035565188200411185,-0.011178872119802619,0.044752058132707634
12.000000000000002,-3,4,-0.03559541705548606,-0.010603260304316908,0.04448277075636055
12.000000000000002,-3,5,-0.035625530338955776,-0.010026708640991972,0.04421003103088927
12.000000000000002,-3,6,-0.035656003381160754,-0.009448457587424667,0.04393403949765346
12.000000000000002,-3,7,-0.03568651928414133,-0.008867786258752173,0.04363959197353655
12.000000000000002,-3,8,-0.0357176140779088,-0.008284609473433135,0.04333586737063184
12.000000000000002,-3,9,-0.035748367778351074,-0.007701356226696149,0.043029092487963286
12.000000000000002,-3,10,-0.03577952644206506,-0.007118851191200648,0.042722626789947295
12.000000000000002,-2,-10,-0.034820545943441965,-0.018532838703591622,0.04763564451450885
12.000000000000002,-2,-9,-0.034848038470744296,-0.017984841433489593,0.04743269486783455
12.000000000000002,-2,-8,-0.03487629299587547,-0.017431672667591425,0.047223415203880306
12.000000000000002,-2,-7,-0.03490538538991417,-0.016874486923980355,0.0470076857937706
12.000000000000002,-2,-6,-0.03493453054892198,-0.016313957845771516,0.046782890142858774
12.000000000000002,-2,-5,-0.034963729207883425,-0.01575120489305817,0.04654587719483594
12.000000000000002,-2,-4,-0.034992869299511044,-0.015187356505265415,0.04629969464530133
12.000000000000002,-2,-3,-0.035021883443867516,-0.014623539235634612,0.046052673679267575
12.000000000000002,-2,-2,-0.0350511553207972,-0.01405865917013808,0.04580414432516184
12.000000000000002,-2,-1,-0.03508068030967603,-0.01349189605312354,0.04555318316812023
12.000000000000002,-2,0,-0.035110316199673725,-0.01292176696418745,0.04529734188129493
12.000000000000002,-2,1,-0.03514083448708203,-0.012347824832881375,0.04503363104082595
12.000000000000002,-2,2,-0.03517110843698117,-0.011771466295521905,0.04476546994920315
12.000000000000002,-2,3,-0.03520130395716308,-0.011195598201318411,0.0444963641413908
12.000000000000002,-2,4,-0.035231650180364185,-0.010619549854108202,0.04422413048969582
12.000000000000002,-2,5,-0.035262023435504504,-0.010042153601202244,0.043947508923953
12.000000000000002,-2,6,-0.03529287702337642,-0.00946222740911331,0.04365764009032389
12.000000000000002,-2,7,-0.03532361324298283,-0.008879585447653486,0.04335601490314264
12.000000000000002,-2,8,-0.0353550415892707,-0.008295561078002089,0.0430494082579441
12.000000000000002,-2,9,-0.03538603427544026,-0.0077119649881754555,0.04274236856036024
12.000000000000002,-2,10,-0.03541649997316748,-0.007129062946713573,0.04243325092692529
12.000000000000002,-1,-10,-0.03444223338103529,-0.01855987728177752,0.04743482945898385
12.000000000000002,-1,-9,-0.03447155702554033,-0.01801066717597048,0.047226998342705
12.000000000000002,-1,-8,-0.03450062228228755,-0.01745599381987127,0.04701355285467238
12.000000000000002,-1,-7,-0.034530450862919296,-0.016897559814959245,0.046790285165255165
12.000000000000002,-1,-6,-0.03456012026007322,-0.01633615520174794,0.04655385717315041
12.000000000000002,-1,-5,-0.03458944931289792,-0.01577298842994794,0.04630707150336311
12.000000000000002,-1,-4,-0.034618913627128295,-0.01520926957355114,0.0460600860316065
12.000000000000002,-1,-3,-0.03464855995791846,-0.014645141213021552,0.04581223138089861
12.000000000000002,-1,-2,-0.03467826592686147,-0.014079717809702613,0.04556187525590874
12.000000000000002,-1,-1,-0.034707869740265365,-0.013511920745958146,0.04530784544282148
12.000000000000002,-1,0,-0.034737984884335174,-0.01294010936441422,0.045046360908693905
12.000000000000002,-1,1,-0.03476855534804224,-0.012364930180530226,0.04477887143987091
12.000000000000002,-1,2,-0.034799276766327006,-0.011788335134154256,0.04450992900290472
12.000000000000002,-1,3,-0.03482991862090927,-0.011212140630956725,0.044238037054395316
12.000000000000002,-1,4,-0.034860464087588396,-0.010635587791649694,0.043962484879359685
12.000000000000002,-1,5,-0.03489145449260422,-0.010056887871559582,0.04367813979040521
12.000000000000002,-1,6,-0.034921696925277954,-0.009475275934590814,0.04337538875648331
12.000000000000002,-1,7,-0.03495313322788849,-0.008891039317555322,0.04307007761030635
12.000000000000002,-1,8,-0.03498411858812733,-0.00830673021964097,0.04276175370049441
12.000000000000002,-1,9,-0.03501457103023448,-0.00772257253672204,0.04245266227015981
12.000000000000002,-1,10,-0.03504397956551547,-0.00713938807641693,0.042140265970413676
12.000000000000002,0,-10,-0.034048321984989395,-0.0185868867842479,0.04723012694765578
12.000000000000002,0,-9,-0.03407800200811378,-0.01803584519260209,0.047019058916626846
12.000000000000002,0,-8,-0.03410789138858555,-0.017479463926705685,0.0467969689299894
12.000000000000002,0,-7,-0.03413770823147982,-0.016919956451867547,0.046561200930333335
12.000000000000002,0,-6,-0.03416717606356387,-0.016358007026554367,0.04631463948404872
12.000000000000002,0,-5,-0.03419665497423195,-0.015794793595195384,0.04606776396433601
12.000000000000002,0,-4,-0.0342263414208256,-0.015231181394561071,0.045820169897690284
12.000000000000002,0,-3,-0.034255851079405715,-0.014666685254292624,0.045570183641868
12.000000000000002,0,-2,-0.034285528477492486,-0.014100646808178038,0.04531765800942807
12.000000000000002,0,-1,-0.03431576352105921,-0.013531279067051271,0.0450583914016949
12.000000000000002,0,0,-0.03434648153524452,-0.01295778494167274,0.04479239551489104
12.000000000000002,0,1,-0.034377446394525356,-0.01238205400247932,0.04452368994000756
12.000000000000002,0,2,-0.03440842021089448,-0.011805255326018303,0.04425206952595482
12.000000000000002,0,3,-0.034438978835348466,-0.0112286720444119,0.04397680065478793
12.000000000000002,0,4,-0.03447032152704898,-0.010651228082913558,0.04369279643995179
12.000000000000002,0,5,-0.03450030530357244,-0.010070605390588091,0.04339337833260251
12.000000000000002,0,6,-0.03453130504583306,-0.009487354106629119,0.04308939194127191
12.000000000000002,0,7,-0.03456221379944275,-0.008902504415169902,0.04278123908047446
12.000000000000002,0,8,-0.03459211515832755,-0.008318119985147488,0.04247113234559515
12.000000000000002,0,9,-0.034621913706933016,-0.007733634804853848,0.04215928839877657
12.000000000000002,0,10,-0.03465149775411823,-0.007149641963688867,0.04184209522263891
12.000000000000002,1,-10,-0.03365011616766093,-0.018613256980484515,0.04702381476011901
12.000000000000002,1,-9,-0.03367994086800837,-0.018060135728433662,0.0468037472978622
12.000000000000002,1,-8,-0.03370980862001268,-0.017502061143703354,0.04656804951768699
12.000000000000002,1,-7,-0.033739411539082546,-0.016941800910197216,0.04632218520672002
12.000000000000002,1,-6,-0.03376878041885498,-0.016379830188512794,0.046075453273799145
12.000000000000002,1,-5,-0.03379777070199246,-0.01581656042533238,0.04582749870143837
12.000000000000002,1,-4,-0.03382679029234245,-0.015252895768498562,0.04557801725741993
12.000000000000002,1,-3,-0.03385633828687533,-0.014687934108461913,0.045326316376233126
12.000000000000002,1,-2,-0.033886021741283176,-0.01412073972033196,0.04506963791457565
12.000000000000002,1,-1,-0.033916313134643564,-0.013549797629962676,0.04480544870952804
12.000000000000002,1,0,-0.0339470306922652,-0.012975171484475951,0.04453732728110836
12.000000000000002,1,1,-0.033978036429678345,-0.012399255947973087,0.044267321824039765
12.000000000000002,1,2,-0.034007919495015346,-0.011822064235362095,0.04399065774877137
12.000000000000002,1,3,-0.03403778770010602,-0.011244639219609989,0.043704820875455304
12.000000000000002,1,4,-0.03406780472017569,-0.010666068804516758,0.04341012335530605
12.000000000000002,1,5,-0.034098276087317074,-0.010083877971978464,0.043108207378807294
12.000000000000002,1,6,-0.034128484644908724,-0.009499133492128501,0.04279931892353773
12.000000000000002,1,7,-0.03415855429819688,-0.008914211198530295,0.04248938705856127
12.000000000000002,1,8,-0.034188218791726566,-0.008329539089470164,0.04217765194452811
12.000000000000002,1,9,-0.03421724837116497,-0.00774443496332579,0.041860693399427065
12.000000000000002,1,10,-0.034246277256072155,-0.007159837606029849,0.04153955341174063
12.000000000000002,2,-10,-0.0332503028521764,-0.018638235194512676,0.0468094985076306
12.000000000000002,2,-9,-0.033280518789775206,-0.018085829134537785,0.046576236863970985
12.000000000000002,2,-8,-0.03330937302749601,-0.017524325532243572,0.04632942579480285
12.000000000000002,2,-7,-0.03333852862203142,-0.016963844872388608,0.046082709111225834
12.000000000000002,2,-6,-0.0333675466425737,-0.016401579683460333,0.0458345782982247
12.000000000000002,2,-5,-0.03339649548102693,-0.015838164213516043,0.04558538911849457
12.000000000000002,2,-4,-0.03342552858458259,-0.01527424196584713,0.04533470307995571
12.000000000000002,2,-3,-0.03345477152595076,-0.014708708016242376,0.04507933205731712
12.000000000000002,2,-2,-0.033484757536556,-0.01413987298072216,0.04481730980322264
12.000000000000002,2,-1,-0.033515265746565805,-0.01356753641134178,0.04455073645805267
12.000000000000002,2,0,-0.033545652814702995,-0.012992387459133668,0.04427892116324501
12.000000000000002,2,1,-0.03357659187104578,-0.012416150089970211,0.04400599601588587
12.000000000000002,2,2,-0.03360651937276523,-0.011838276256725448,0.04372126339413372
12.000000000000002,2,3,-0.03363496233444904,-0.011259945457045895,0.043425020037215815
12.000000000000002,2,4,-0.03366431495389726,-0.010679718684928926,0.04312484461011727
12.000000000000002,2,5,-0.03369405306882657,-0.010096027694971059,0.042817382384876555
12.000000000000002,2,6,-0.03372341335715407,-0.009511055703211507,0.04250717555896729
12.000000000000002,2,7,-0.03375234364684691,-0.008926039945068128,0.042195137198432056
12.000000000000002,2,8,-0.033781293089203995,-0.008340629856454425,0.041878866683078796
12.000000000000002,2,9,-0.03381021343326022,-0.00775495360644017,0.041558169459352534
12.000000000000002,2,10,-0.03383907964210311,-0.007169448721379122,0.041228765132803366
12.000000000000002,3,-10,-0.03284401536355941,-0.018662085253101257,0.046582111089459394
12.000000000000002,3,-9,-0.03287325112580074,-0.01810596088871031,0.04633657795434378
12.000000000000002,3,-8,-0.03290249755217669,-0.017547380822790313,0.046090033056362535
12.000000000000002,3,-7,-0.03293163116153417,-0.01698588559256287,0.04584164074234668
12.000000000000002,3,-6,-0.03296079562211431,-0.016423458889322427,0.045592649083004616
12.000000000000002,3,-5,-0.0329900412542106,-0.01585983232143276,0.04534252884988961
12.000000000000002,3,-4,-0.03301931593693714,-0.015295254806371972,0.045088308482307056
12.000000000000002,3,-3,-0.033049085860342,-0.014728425315085043,0.044828507387676936
12.000000000000002,3,-2,-0.03308003961754639,-0.014158496471164276,0.04456491644332958
12.000000000000002,3,-1,-0.03310974321238222,-0.013584858051864235,0.04429325872767432
12.000000000000002,3,0,-0.033139118208345794,-0.013009522310297172,0.04401683310612829
12.000000000000002,3,1,-0.033169500025647704,-0.012432587903161547,0.04373456342644382
12.000000000000002,3,2,-0.033197529319231436,-0.011854066988834507,0.04343849258552621
12.000000000000002,3,3,-0.033226204376921864,-0.011274644951048043,0.04314042831566716
12.000000000000002,3,4,-0.033255005869123354,-0.010692696160220741,0.04283458633540469
12.000000000000002,3,5,-0.033284001106680346,-0.010107694468477556,0.0425244357100911
12.000000000000002,3,6,-0.03331292629947369,-0.009522990178425731,0.04221222335375733
12.000000000000002,3,7,-0.03334187327578839,-0.008937142498206983,0.041896366839241785
12.000000000000002,3,8,-0.03337069344214108,-0.008351696626484113,0.04157676616836519
12.000000000000002,3,9,-0.03339943723531231,-0.007765205806791282,0.04124766878182671
12.000000000000002,3,10,-0.033427760919088834,-0.007178613355815437,0.04089668225248876
12.000000000000002,4,-10,-0.032421151554791236,-0.018685219131168055,0.04634341303637101
12.000000000000002,4,-9,-0.0324508108840858,-0.01812827878002669,0.04609657464625889
12.000000000000002,4,-8,-0.032480436352662116,-0.017569025778082212,0.045848798070919475
12.000000000000002,4,-7,-0.03250993673803229,-0.017008163383043503,0.04559996161605992
12.000000000000002,4,-6,-0.03253957528687354,-0.016445539345539478,0.04535014341662032
12.000000000000002,4,-5,-0.03256884861962674,-0.015881304505411475,0.04509657424681975
12.000000000000002,4,-4,-0.032598759848887326,-0.01531569605117429,0.04483878778901331
12.000000000000002,4,-3,-0.03262878828285767,-0.014747525955383617,0.04457462601707155
12.000000000000002,4,-2,-0.032658967620720916,-0.014176401667038693,0.04430441068836261
12.000000000000002,4,-1,-0.032689333329243564,-0.013602096715943809,0.04402958283679836
12.000000000000002,4,0,-0.032719042466021496,-0.013026257896353246,0.04374796131175393
12.000000000000002,4,1,-0.03274711767209825,-0.012448484161058645,0.043450841060597885
12.000000000000002,4,2,-0.03277516421131024,-0.011869561376509949,0.04315399149752777
12.000000000000002,4,3,-0.032803624854408055,-0.011288388891860191,0.04285044786018964
12.000000000000002,4,4,-0.03283265443733506,-0.010705039218810494,0.04254189484158393
12.000000000000002,4,5,-0.03286174979144311,-0.010119945424109017,0.04222920122567356
12.000000000000002,4,6,-0.03289070258703752,-0.009534615757313725,0.04191355635823247
12.000000000000002,4,7,-0.03291966775923704,-0.008948632640062133,0.041594511371179296
12.000000000000002,4,8,-0.032948408354069175,-0.008362179364503357,0.04126626753679826
12.000000000000002,4,9,-0.032976601367174,-0.007774819250584197,0.04091567281107715
12.000000000000002,4,10,-0.033004489530057884,-0.0071876504241741804,0.040555105771863734
12.000000000000002,5,-10,-0.03198367077218087,-0.018708243848362113,0.04610358703070977
12.000000000000002,5,-9,-0.03201320727032772,-0.018150851656438254,0.04585605558671222
12.000000000000002,5,-8,-0.03204277341762026,-0.017591480493938008,0.045607247344690155
12.000000000000002,5,-7,-0.03207248206113268,-0.017030326255260686,0.0453576749642256
12.000000000000002,5,-6,-0.03210203808957787,-0.016467337030705475,0.045104697923957965
12.000000000000002,5,-5,-0.03213109881815831,-0.015902486187721766,0.04484784397962173
12.000000000000002,5,-4,-0.032161040258668214,-0.01533531859323942,0.04458552564951771
12.000000000000002,5,-3,-0.03219111466536939,-0.01476613876768117,0.0443167471411396
12.000000000000002,5,-2,-0.03222109535337907,-0.014194047165865082,0.04404195618117274
12.000000000000002,5,-1,-0.03224992795382343,-0.01361937892630135,0.043756626378130076
12.000000000000002,5,0,-0.03227802675680932,-0.01304281691274339,0.043462552030646785
12.000000000000002,5,1,-0.03230606345468836,-0.01246457732401182,0.0431664539564414
12.000000000000002,5,2,-0.03233433330623647,-0.01188407449540086,0.04286531895126234
12.000000000000002,5,3,-0.03236309552195035,-0.011301456757802551,0.04255785128995294
12.000000000000002,5,4,-0.03239210198327934,-0.010717207090860494,0.04224607359927183
12.000000000000002,5,5,-0.03242093033163945,-0.01013196635073624,0.041930289212652495
12.000000000000002,5,6,-0.03244988263301646,-0.009546335787218632,0.04161144780357904
12.000000000000002,5,7,-0.032478414290402574,-0.008959912210593023,0.041284370020869744
12.000000000000002,5,8,-0.032506314558812026,-0.008372219959981513,0.04093414146827199
12.000000000000002,5,9,-0.032533949853197824,-0.007784231033010096,0.040573277625702946
12.000000000000002,5,10,-0.0325612416808556,-0.007196976798073976,0.04021078616731181
12.000000000000002,6,-10,-0.03154437720914852,-0.018731085769066406,0.04586299277556326
12.000000000000002,6,-9,-0.0315738468988104,-0.01817333126810778,0.045614379124500296
12.000000000000002,6,-8,-0.031603135225996185,-0.017613815726171243,0.04536491929758239
12.000000000000002,6,-7,-0.03163262781544297,-0.017052294433464857,0.04511242984035403
12.000000000000002,6,-6,-0.03166115182109368,-0.016488939748107206,0.04485595607296418
12.000000000000002,6,-5,-0.03169073495050061,-0.01592292281813841,0.04459597191250819
12.000000000000002,6,-4,-0.03172062437361675,-0.015354533674895384,0.04432809845908155
12.000000000000002,6,-3,-0.03175010718310512,-0.014783938463742152,0.04405450154937581
12.000000000000002,6,-2,-0.03177708605839047,-0.014211407513272179,0.043767496286040125
12.000000000000002,6,-1,-0.03180494900405996,-0.013636205033694617,0.04347374668636431
12.000000000000002,6,0,-0.03183245420944941,-0.01305940422361174,0.04317816635313218
12.000000000000002,6,1,-0.03186051972362408,-0.01248019178472788,0.04287952764279645
12.000000000000002,6,2,-0.03188921161318499,-0.011898038576417313,0.04257437994331336
12.000000000000002,6,3,-0.031918346398621296,-0.011313982292991607,0.04226277220401956
12.000000000000002,6,4,-0.03194773835365682,-0.01072931997873931,0.04194709606563206
12.000000000000002,6,5,-0.03197605405714148,-0.010143842252600245,0.04162828866620704
12.000000000000002,6,6,-0.03200457287976974,-0.009557716461068318,0.04130193835720411
12.000000000000002,6,7,-0.03203230998383234,-0.008969930976680633,0.04095201667161931
12.000000000000002,6,8,-0.032059749588121425,-0.008381906575619007,0.04059118573049412
12.000000000000002,6,9,-0.03208707212329274,-0.007793620114824442,0.04022866610547644
12.000000000000002,6,10,-0.0321142759472019,-0.007205350983002566,0.03986410947974557
12.000000000000002,7,-10,-0.0311020032561276,-0.01875353299010643,0.04562112300679358
12.000000000000002,7,-9,-0.031131013246123225,-0.018195806369007462,0.0453716611849029
12.000000000000002,7,-8,-0.03115961854233051,-0.017635728756153154,0.04511876744549837
12.000000000000002,7,-7,-0.031188578455668244,-0.01707418462005351,0.04486329239205619
12.000000000000002,7,-6,-0.031218314395210837,-0.016509682420297076,0.044605141858292854
12.000000000000002,7,-5,-0.031246075355100558,-0.015942391915409845,0.04433757734930451
12.000000000000002,7,-4,-0.03127415907384339,-0.015373219681553724,0.044063371840359605
12.000000000000002,7,-3,-0.03130194816556783,-0.014801577859971833,0.04377781569007729
12.000000000000002,7,-2,-0.03132967893786487,-0.014228273396481712,0.04348468009911848
12.000000000000002,7,-1,-0.03135745566139432,-0.013652871832374805,0.043189514999129326
12.000000000000002,7,0,-0.03138545787747154,-0.01307562535244685,0.0428921875836794
12.000000000000002,7,1,-0.03141394506919797,-0.01249443949172674,0.042588789383148765
12.000000000000002,7,2,-0.031442906616718544,-0.011911130811301004,0.042279272287423335
12.000000000000002,7,3,-0.03147215429381423,-0.011326478313840836,0.041963707484640976
12.000000000000002,7,4,-0.03150109017156702,-0.010741528466759765,0.041645063942092365
12.000000000000002,7,5,-0.03153049363819893,-0.0101551278749644,0.04131888446100462
12.000000000000002,7,6,-0.03155750809158211,-0.009568183056656193,0.04096921488379032
12.000000000000002,7,7,-0.03158482920888622,-0.00898006810635526,0.04060899155892423
12.000000000000002,7,8,-0.03161200672661529,-0.008391387920292771,0.04024638800696923
12.000000000000002,7,9,-0.031639285610598596,-0.007802857144612244,0.039882359478204066
12.000000000000002,7,10,-0.031666049234373446,-0.0072144725458323095,0.039511767154454695
12.000000000000002,8,-10,-0.030652678251158146,-0.01877590916526443,0.04537802460400345
12.000000000000002,8,-9,-0.030682455943096834,-0.018217751854385365,0.04512542323768591
12.000000000000002,8,-8,-0.03071021066298029,-0.017657753453320803,0.04487037922101085
12.000000000000002,8,-7,-0.03073850131323378,-0.017095640248482258,0.04461246633859138
12.000000000000002,8,-6,-0.030766277263666188,-0.016529914886121107,0.044346386199805556
12.000000000000002,8,-5,-0.030796058917658388,-0.015961573733866054,0.044074572984439724
12.000000000000002,8,-4,-0.03082167261445342,-0.015390955453130122,0.043788093634278276
12.000000000000002,8,-3,-0.030849407540147835,-0.014818834780638107,0.04349553984409765
12.000000000000002,8,-2,-0.030877252085792603,-0.014244945759460748,0.04320072595723389
12.000000000000002,8,-1,-0.030905287418989704,-0.013669154739161362,0.0429041594050805
12.000000000000002,8,0,-0.03093354335307081,-0.013091023644467572,0.04260366779824135
12.000000000000002,8,1,-0.030962560319844745,-0.012508163058331617,0.04229520407387527
12.000000000000002,8,2,-0.030991818507178415,-0.011923782165899453,0.041980301764476834
12.000000000000002,8,3,-0.03102080478600334,-0.011338957043443057,0.041661699853223
12.000000000000002,8,4,-0.031050255980095493,-0.010753137818484226,0.04133555876204402
12.000000000000002,8,5,-0.031077057379996293,-0.010166617012829159,0.040987552917112806
12.000000000000002,8,6,-0.031104482586519638,-0.009578367715135483,0.04062658451216968
12.000000000000002,8,7,-0.031131841632921015,-0.00898971899000888,0.04026407151273478
12.000000000000002,8,8,-0.031158690444117045,-0.008400813124709501,0.039899887293550464
12.000000000000002,8,9,-0.03118507386126085,-0.0078118374202731135,0.03952932527371972
12.000000000000002,8,10,-0.031211030014146022,-0.007222714044935593,0.039147006522555414
12.000000000000002,9,-10,-0.030200472941381316,-0.018797980040057543,0.04513173071508977
12.000000000000002,9,-9,-0.030227840572805555,-0.018240077368901465,0.04487643026400711
12.000000000000002,9,-8,-0.03025611894616919,-0.01767935972061269,0.044618582022862334
12.000000000000002,9,-7,-0.030282486813247442,-0.01711626228921882,0.04435487324178684
12.000000000000002,9,-6,-0.030309862650699716,-0.01654918326609102,0.04408126907003017
12.000000000000002,9,-5,-0.030337267511004243,-0.01597969951750431,0.04379815609797212
12.000000000000002,9,-4,-0.030365498702643923,-0.01540833376527915,0.043506449439594676
12.000000000000002,9,-3,-0.030393952601692416,-0.014835777456863068,0.043212640038456686
12.000000000000002,9,-2,-0.030420672525842043,-0.014261419816414041,0.04291588835866795
12.000000000000002,9,-1,-0.0304481196173378,-0.013685080787488717,0.042617110155961466
12.000000000000002,9,0,-0.03047670359608474,-0.013104911791094204,0.04231050743632318
12.000000000000002,9,1,-0.03050567335827414,-0.012521420333172628,0.0419968116188867
12.000000000000002,9,2,-0.030534851763746727,-0.011936445431171184,0.04167813469644456
12.000000000000002,9,3,-0.03056340013364901,-0.011351233411457447,0.04135153420714696
12.000000000000002,9,4,-0.03059106023969426,-0.010764792742983193,0.04100283273022677
